logFC	logCPM	F	PValue	FDR
TSS5_21216855	4.00419629883997	6.33852347342067	153.532288305652	4.31111400952232e-21	1.69549955260214e-18
TSS5_6006038	-3.09868623371412	5.97331464071896	153.05099130323	4.71267321590686e-21	1.82966516663215e-18
TSS4_13607331	-3.18694245166866	7.42653763444295	151.664676534567	6.09690054035286e-21	2.32017192702814e-18
TSS1_20458525	-3.383348248566	7.20790258680662	152.64661268917	6.12930535819606e-21	2.32017192702814e-18
TSS1_11833072	-4.01798049778598	5.8215052904253	151.131717482258	6.73409166673287e-21	2.51763577708236e-18
TSS4_18414075	-4.3267690844412	4.94862204651483	153.081122956059	6.84749412440129e-21	2.52881298255176e-18
TSS2_13020392	5.51096638510776	7.21993899482753	152.531256821424	7.57141075093882e-21	2.76247026229735e-18
TSS4_6408144	4.03804499188055	9.6748883849483	148.951408244681	1.01367294925886e-20	3.65441165742929e-18
TSS2_11713387	-2.92220973615158	9.88584186149445	147.795459474002	1.26105710915365e-20	4.4927755807647e-18
TSS5_18536313	-3.12157914402995	11.0193563813651	146.707809104581	1.55022964795889e-20	5.4587912126906e-18
TSS1_10989504	-3.74839809942081	6.32872927107868	145.223841587899	2.05780473881151e-20	7.16281619602632e-18
TSS3_5556893	4.35675998610027	5.89928086617507	145.912616238099	2.15734345768166e-20	7.42395817374702e-18
TSS1_5155561	-4.61681203655296	5.0167462998942	144.623269293612	2.7565644177752e-20	9.37944272623443e-18
TSS2_14849536	3.52186881991737	6.59749246707874	143.60208563642	2.81019855697038e-20	9.4556936556371e-18
TSS5_17755729	4.22579713843944	5.38717336890362	142.025133190716	3.81283522716885e-20	1.26883614488302e-17
TSS3_5579421	3.15362081393166	5.78164154700622	139.568060755583	6.15952634901239e-20	2.02748843942546e-17
TSS1_16127487	3.53019846215031	7.05649615910988	139.378526865773	6.39306318332863e-20	2.08173260624453e-17
TSS5_3169616	-2.8545524494921	6.8753165759246	138.59096177094	7.46467086476442e-20	2.40481518933682e-17
TSS5_7664992	3.09213557627832	8.70170556624251	137.592591666033	9.09213357844928e-20	2.89828506480189e-17
TSS4_1111620	-3.7347887971709	5.41636984146363	137.366554291358	9.50849156049851e-20	2.99943385340184e-17
