logFC	logCPM	F	PValue	FDR
TSS4_17269822	0.694140128742605	6.38716389884842	7.49647949048566	0.00746305299861464	0.029060516131805
TSS1_7909587	1.18329666594089	3.0458494135802	7.49552737514902	0.007466688081334	0.0290700746752326
TSS2_9786863	1.73137140092028	1.49777263854108	7.50336369927811	0.00746742762931791	0.0290700746752326
TSS4_7662676	3.09847200152132	0.468753587597072	7.5114375327421	0.00746874537553027	0.0290714673788153
TSS5_4359548	-0.851362474950854	3.96945783178552	7.49240874140281	0.00747860764634261	0.029106114298187
TSS3_2101155	2.27207020505041	0.859747034139453	7.50280888928098	0.00748540142743838	0.0291265372889371
TSS3_7703636	-3.6334150964695	-0.54934900384307	7.51126622843533	0.00748600608356062	0.0291265372889371
TSS1_16488384	0.615919305156111	7.6948087147884	7.49028380266214	0.00748674062203503	0.0291265372889371
TSS5_15559002	0.894238462860215	4.30311813387886	7.48936899220544	0.00749024479951954	0.0291364268803918
TSS3_1846450	-2.54304888943293	1.25279979348468	7.49039402056412	0.00750149557594801	0.0291716005023533
TSS3_1310863	0.787044558534722	5.41515490260243	7.48636262070427	0.00750177273852208	0.0291716005023533
TSS5_1458849	-2.66791296360197	-0.0215628037330522	7.5070261529282	0.00750217695447371	0.0291716005023533
TSS1_1307882	-0.666212249275212	6.32879188418599	7.48552391857052	0.00750499204217374	0.0291788001043969
TSS1_21024410	2.22118932695973	1.21338634699081	7.48438092263944	0.0075093816765512	0.0291921187818999
TSS2_16118594	1.80433828874463	3.08735301336475	7.48391098760703	0.00751118722127337	0.0291943062040538
TSS3_20964857	0.74075748758696	4.63696477369094	7.4834141828269	0.0075130964947541	0.0291943062040538
TSS5_1099100	-0.967363370770812	3.46916991840819	7.48340787853302	0.00751312072607465	0.0291943062040538
TSS5_26150384	-1.09301198463533	3.55354645293601	7.48323101222008	0.00751380056646949	0.0291943062040538
TSS5_6687104	0.64097148710584	6.81422398989891	7.48275722870219	0.00751562201598277	0.0291976371404755
TSS1_27058419	0.664166956300506	6.574659872138	7.48118280231729	0.00752167816771201	0.0292174166178582
TSS4_2229236	-0.794854367627187	4.87765497052008	7.47801148437343	0.00753389233329348	0.0292611083146244
TSS3_2727248	0.803288674826185	5.0163352646772	7.47720876063673	0.00753698725965198	0.0292693748633035
TSS2_15219415	2.15862243938546	1.19851278021303	7.48820005457896	0.00754138534327111	0.029282699365339
TSS2_13612967	2.10513440404214	1.65700299058381	7.47388648442563	0.00754981049939195	0.0293116553016778
TSS2_19192041	0.83397463581027	4.35307164035383	7.46938147099708	0.00756723517841301	0.0293755394062147
TSS3_19042894	1.79380462120927	1.74244610169949	7.46725384101981	0.00757547908442774	0.0294037725088087
TSS3_10982249	1.65353720620337	2.20435958759785	7.46667216289535	0.00757773453597973	0.0294087575231416
TSS2_1515802	-0.935730040367823	4.59000091745581	7.46585794253549	0.00758089284372026	0.0294172447445388
TSS3_18373024	4.98755510490485	1.55486823897196	7.4681280375246	0.00758736435167143	0.0294385848381379
TSS3_10519465	1.78126807156928	1.5163729779512	7.47105083532029	0.00759165959518725	0.0294509164308346
TSS3_7560701	0.822770330647301	4.37948930792376	7.46287178988454	0.00759248768535238	0.0294509164308346
TSS1_24812881	0.75180691788826	5.79617219600023	7.46174080233676	0.00759688398824213	0.0294641954170001
TSS1_24523328	3.57805364195196	-0.176266890416341	7.48203585666178	0.00759822887944013	0.029465637745689
TSS3_10524192	1.91074671246218	1.50761150835468	7.45686981518741	0.00761584852838115	0.0295301845051173
TSS4_12393988	1.39251805561401	2.14583250435967	7.45983760248833	0.00761959771108267	0.0295409393784044
TSS3_1595426	0.910716838360874	6.68828278623289	7.45487111157679	0.00762364448936077	0.0295528451192156
TSS3_16364645	-0.815012528031295	4.2939000154256	7.45411590275268	0.0076265923532687	0.029560488446696
TSS1_9508224	1.10474481664592	3.03283001814793	7.45239238716698	0.00763332433385745	0.0295807649007587
TSS3_6965691	0.946486089632522	4.69180854839022	7.45227647842505	0.00763377729087042	0.0295807649007587
TSS4_13873791	-0.726812869885215	4.73461781288505	7.4629280689858	0.00763926624187686	0.0295982471344367
TSS3_17103147	1.52953176678256	1.94114970075255	7.46236951656337	0.00764144447986047	0.0296028992175534
TSS4_13441874	2.00270179078129	2.41516972020477	7.44983185722707	0.00764333709846368	0.0296064437647449
TSS5_17189919	-0.659242326144294	6.24569992810224	7.44937840782591	0.00764511170574991	0.0296077030049144
TSS1_30003995	0.894565595817788	4.28963487074757	7.44904400484137	0.00764642069139743	0.0296077030049144
TSS1_2518627	3.339779168428	1.54958018046634	7.4489994048351	0.00764659529113481	0.0296077030049144
TSS5_23057745	1.04252949719105	3.72249771164884	7.44833051755113	0.00764921434423404	0.0296105473088695
TSS5_16598724	3.06592307820716	0.434439060964789	7.4561408070508	0.00764970852036968	0.0296105473088695
TSS5_3327945	-1.25219829650856	3.88545758873831	7.45184139784975	0.00765082239202099	0.0296105473088695
TSS5_25840796	-0.854538559792009	4.63225721658818	7.44781307556948	0.00765124104916633	0.0296105473088695
TSS5_2652486	-1.46213958258281	2.87218685310684	7.44714970518874	0.00765384014206894	0.0296168209841903
TSS3_640235	0.902062650665851	3.96227161916855	7.44489179079252	0.0076626935775585	0.0296445114221349
TSS1_6333744	3.59341798687308	0.200389868088547	7.45275520936157	0.00766295398119315	0.0296445114221349
TSS5_15929188	-1.24634399560485	3.6170876974566	7.4444945069659	0.00766425245863503	0.0296457475034927
TSS4_17706112	2.37484449634699	0.926240145918244	7.45388553651672	0.00767461001788418	0.0296820198175717
TSS3_918973	2.3145276885112	0.891667325974294	7.4452397670192	0.00767670189348648	0.0296863189171819
TSS4_8090431	1.47460701693022	3.36561553541219	7.44018521344724	0.00768118272749709	0.0296998540011229
TSS3_18442131	-1.06658203188721	2.98569852887407	7.43967610597655	0.00768318547282007	0.0297038051415052
TSS1_26608627	-0.656288994018432	6.01412732282697	7.43905932829633	0.00768561250441586	0.0297093953882085
TSS5_23838780	2.43711300137164	1.47818756873892	7.4419435764546	0.00768965766623544	0.0297212384309646
TSS5_20095550	3.03353590081457	0.299301127801973	7.44081045285553	0.00769411670615506	0.0297346779240038
TSS1_10468054	-0.922889400923717	4.12464478700187	7.436057808263	0.00769743495634188	0.0297437058546512
TSS5_8075243	2.743661270429	1.07345890286586	7.43785375148163	0.00770576454611985	0.02977092675907
TSS5_19507584	1.77206497630034	1.7801711101111	7.43768099310302	0.00770644569112538	0.02977092675907
TSS3_2712695	3.12088127470116	0.290326855618529	7.44534314160847	0.00770815567041451	0.0297724319565997
TSS4_8011392	0.974602386352684	4.23201166999053	7.4328285967943	0.00771017541909156	0.0297724319565997
TSS3_18324530	1.01459199270588	3.99826667287392	7.43268285647035	0.00771075093815086	0.0297724319565997
TSS5_24489738	-2.38661278818084	0.817673591296263	7.44058435214789	0.00771076788414661	0.0297724319565997
TSS3_3521413	-1.1379803669923	4.29054332650674	7.42517142390558	0.00774047382296187	0.0298821204355578
TSS2_11390358	2.24985830892556	0.904034373065899	7.4369789814547	0.00774114964887728	0.0298821204355578
TSS4_13752626	-1.15951724114795	9.63952567893352	7.42260983068602	0.00775063739220778	0.0299149314489202
TSS2_7955246	2.55877155387621	0.657286171604547	7.43768851897328	0.00775489478086121	0.0299275492097388
TSS5_21311088	-0.708504146222585	5.13209519571531	7.42029524400439	0.00775983288640433	0.0299402701247847
TSS3_5049625	3.06585498849995	0.517214244643323	7.42809202918443	0.00776016841823582	0.0299402701247847
TSS2_17741772	2.12107472512805	0.977028466441035	7.42383444587231	0.00776124403230796	0.0299406054815773
TSS3_337967	1.26181942012064	2.60607294350232	7.41865954592315	0.00776633812065916	0.029956440874783
TSS1_25480252	-4.92117745935518	0.13057041762103	7.43336107586947	0.00777203680967498	0.0299710406791838
TSS3_2857926	-0.763833192184747	4.55632860383546	7.41721130395242	0.00777210258077569	0.0299710406791838
TSS5_25019505	-0.831701657797806	5.20733754031138	7.41636308928084	0.00777548081428174	0.0299802502545065
TSS5_1254930	-0.837090221547938	4.14293498622569	7.41542193200687	0.00777923100761033	0.0299908914835727
TSS3_16472352	-0.599292989769566	8.80410280132322	7.41255091816298	0.00779068268250203	0.0300297632459614
TSS1_29147498	0.756381377181982	4.84381067139211	7.41239700597751	0.00779129709155363	0.0300297632459614
TSS1_20000715	-3.20629667371502	-0.380733858525943	7.42530593408756	0.00780405053460971	0.0300750906515126
TSS1_182171	-0.661254400909032	5.77177053842793	7.40892206909465	0.00780518230585157	0.0300753542979586
TSS3_22603018	0.678753984851178	5.4169526388675	7.4086913242236	0.00780610523336375	0.0300753542979586
TSS3_22663011	-1.25035781056244	2.46427319848632	7.41831810992293	0.007815293126132	0.0301043223967182
TSS4_7791269	0.858217507409746	4.34359866746844	7.40631611604793	0.00781561214816888	0.0301043223967182
TSS4_15993584	2.50434160300642	0.446397361721991	7.4157168661749	0.00784234009103045	0.030199647151883
TSS3_239394	-0.741670945417666	5.06003126207205	7.39965089514225	0.00784235462808862	0.030199647151883
TSS3_8164007	-1.18691084620979	3.3232982576087	7.39915580651095	0.00784434484665129	0.0302034704375259
TSS3_1727424	0.684004393371587	5.01929369205013	7.40389060597939	0.00785681390566711	0.0302476348214235
TSS5_439939	2.4032562551765	0.790367846875607	7.40652246628014	0.00786254152850754	0.0302658376900717
TSS1_10967018	0.886112149066422	4.51796650617841	7.39411515250617	0.00786463789542944	0.0302700596577643
TSS1_28915010	-2.13844194950066	0.624872005266056	7.40221262461352	0.00787987921159905	0.0303248674755184
TSS4_11307427	1.36096685662435	2.57457050457863	7.39008107983238	0.00788091800622599	0.0303250114336139
TSS3_18035016	-0.635396469896903	7.29295543108205	7.38846680488076	0.00788744249851919	0.0303462611082018
TSS3_16068270	-1.23675896654206	3.75565621848774	7.38670598504937	0.00789456571160592	0.0303681357394157
TSS1_10827196	5.29370905195826	-0.125292475807171	7.39842881312703	0.00789513366167222	0.0303681357394157
TSS5_19098711	-0.652492541342895	6.59223706052017	7.38576038702746	0.00789839379813296	0.0303768172960198
TSS2_8477383	-2.84453543152321	2.16453418955567	7.39696827880073	0.00790103005137769	0.0303830975296344
TSS2_16257237	1.5910369619304	1.83068670515345	7.38754293877231	0.0079068063584345	0.0304014495876678
TSS1_27081550	0.646059486407909	7.66324737953035	7.38305906093088	0.00790934030685639	0.030407331790343
TSS5_9377450	0.79832162307008	6.18905551937086	7.38235588784791	0.00791219234990372	0.0304144352541425
TSS4_17604932	-1.33946726128867	2.7814601604898	7.38964898811457	0.00791427218944806	0.0304185689444163
TSS2_11150037	-1.52547437043569	1.7546780669651	7.38431254869552	0.0079199004665008	0.0304363383029243
TSS3_258879	0.808580624009737	6.54808769381114	7.37979591487635	0.00792258456479998	0.030442790048958
TSS2_17782326	-1.12278670873654	4.03166117251142	7.37896328484755	0.00792596769484311	0.030451925869441
TSS3_19534585	0.772143198229857	4.38064198530653	7.37499688244341	0.00794210461767495	0.030510053804015
TSS5_22291906	-0.981341765964364	3.66604861016641	7.37382428766953	0.00794688176446015	0.0305245332918755
TSS4_8120700	-0.936027090030134	3.55880055435764	7.37324136103021	0.00794925772047128	0.0305283349425932
TSS2_12759991	3.21277018883786	2.3000080066574	7.37305942638177	0.00794999942124389	0.0305283349425932
TSS5_9480573	-0.822682859207354	4.36671742888728	7.3728395723307	0.00795089580597143	0.0305283349425932
TSS1_29794383	-0.784188624892435	5.02993128143088	7.37254241468729	0.00795210753893862	0.0305291167091377
TSS5_16789737	-0.788456814216955	6.04300787048223	7.36861495142664	0.00796814083691886	0.0305867928716458
TSS1_3804031	0.639666198623135	5.88343029843137	7.36757980525772	0.00797237228198853	0.030599157137574
TSS5_4088427	-1.70186635670984	1.68799485265129	7.36695547403286	0.00797492554072146	0.0306020043846192
TSS1_29617285	-2.53583833471222	1.07798076693008	7.36690422203183	0.00797513517826551	0.0306020043846192
TSS3_21405183	-0.850515455370488	4.49871609849826	7.36592819057471	0.00797912856506029	0.0306134486678982
TSS5_25629765	-2.5030987196083	0.182238561533682	7.37929200852475	0.00798958246245145	0.0306496738928828
TSS2_14978409	3.04738751468155	0.161188184666772	7.3830821370902	0.00799135053649415	0.0306525735651238
TSS4_17867486	0.634698852252353	6.60156866824153	7.36237020757736	0.00799370355103417	0.0306577158860142
TSS4_18275017	-0.654680868554776	7.86980951860327	7.36183958090775	0.00799587959780533	0.0306621782778699
TSS3_16662833	1.08799559826424	2.80973255282994	7.37253653297869	0.00800034889397447	0.0306754324583729
TSS5_25599521	1.19575284083461	2.96399601729137	7.35991811220646	0.00800376451864709	0.0306794694612601
TSS3_4820806	1.87096415720267	1.41869133917005	7.37134496241987	0.00800522600978746	0.0306794694612601
TSS5_24918739	-0.827421335043491	4.43288651825935	7.3595176546023	0.00800540885360062	0.0306794694612601
TSS5_20744591	-0.662828503606082	6.77430293406469	7.35950662718075	0.00800545413872064	0.0306794694612601
TSS1_1510409	-1.53971579769304	2.01521763474079	7.37018804127379	0.00800996427395966	0.0306928695569177
TSS2_8743030	3.59275038973208	0.346043797183417	7.36896074380658	0.00801499396961494	0.0307082568802947
TSS1_22919533	-0.660544065717652	6.08166744420942	7.35625857346822	0.00801880420531939	0.0307189687222881
TSS4_9474885	-1.38880908222995	2.26378360737791	7.3590757609534	0.00802297745860527	0.0307299247186875
TSS3_11234291	-0.907825581013985	4.42182114518123	7.35507038920993	0.00802369364827335	0.0307299247186875
TSS4_14355080	-0.835564997610532	4.14714662410092	7.35400065624016	0.00802809831758827	0.0307429060889638
TSS3_5845718	5.2305578847481	0.627305366652829	7.3551020075073	0.00803933492619724	0.0307809493084487
TSS1_25599539	-0.887435958298833	4.71870946785478	7.35107715461198	0.00804014882371101	0.0307809493084487
TSS4_11450568	1.36237864437364	2.73639346342209	7.35085092274124	0.0080410821245959	0.0307809493084487
TSS3_1301090	3.07548127684832	0.0376107511706821	7.36440807302074	0.00805057653137159	0.0308133985211737
TSS4_11619329	1.11922866538922	3.23162091811356	7.34828834306758	0.0080516617275031	0.030813657537467
TSS4_821480	-1.03535067375722	3.59422029144508	7.34468200406341	0.00806657508586806	0.0308668300891259
TSS1_2752156	0.797056082044867	5.67400422810563	7.33973222875736	0.00808709090399684	0.030937397913169
TSS4_12192115	-1.62397522223097	2.48228454261356	7.3396687077443	0.00808735453915912	0.030937397913169
TSS5_24353798	1.91577936736247	1.71078461553658	7.33949350550835	0.00808808173822141	0.030937397913169
TSS1_24385903	-1.64020104987656	1.69938391851687	7.35044195498606	0.0080912888542098	0.0309415861017277
TSS1_20028676	-1.57069848419273	3.54938183023661	7.33866507976399	0.00809152114792929	0.0309415861017277
TSS1_11164146	2.05510284536486	1.37155009050383	7.33836454761196	0.00809276925685872	0.0309415861017277
TSS3_20842536	1.31305460983789	2.36029300736976	7.34206047987132	0.00809326366317027	0.0309415861017277
TSS4_2429786	0.700136307587214	5.01592022345747	7.33530659678693	0.00810548033787933	0.0309843803423378
TSS4_10713268	1.41158665147706	2.78833681955692	7.32956375272297	0.00812940810808771	0.0310686780597065
TSS5_1825868	-0.726395836156494	5.80420682705324	7.32952150237105	0.0081295844184894	0.0310686780597065
TSS5_21826670	-1.05246091952278	3.87608176167472	7.32926552811605	0.0081306526824212	0.0310688397705692
TSS5_7852582	1.71910699445455	1.74698518671999	7.33224141104853	0.00813411600268101	0.0310781522721662
TSS5_20786777	-0.960105607451594	4.05188915095221	7.32807851873601	0.0081356083732785	0.031079932934022
TSS5_6985933	-0.693337587138154	5.64634023125805	7.32749487393363	0.00813804620960689	0.0310853245920189
TSS3_10118533	-2.68952710909285	0.346015040988575	7.33844777893204	0.00814110735702546	0.0310930954840209
TSS3_7031355	-1.49670945759063	1.67145640924743	7.33287175550015	0.00814773591411655	0.0311128178361233
TSS1_2677755	2.36614637303223	0.600439854519887	7.34498170185368	0.00814832606605335	0.0311128178361233
TSS3_17771301	0.874490194606623	4.0133742302506	7.32410386407675	0.00815222526117778	0.0311206329703126
TSS4_193879	-1.52796018709937	1.69288662298063	7.33174810532655	0.00815242813966548	0.0311206329703126
TSS1_19985859	-0.932720191906835	3.52361514887139	7.32334360636492	0.00815540771135191	0.0311280831513574
TSS4_15617420	1.03829944682217	3.1353143796815	7.32056312181716	0.00816705790223004	0.0311686218592605
TSS5_20841313	-0.736602461418494	7.24653989157688	7.31877066892234	0.00817457745614013	0.0311933882439884
TSS2_9696268	-2.53608886750161	0.920487636137444	7.32184583159973	0.00817760145421058	0.0312009959478215
TSS1_12745643	-0.876137286954123	4.14068778711248	7.31772020927355	0.00817898761580434	0.0312023534856894
TSS3_17486603	2.72787599033581	0.877257340392957	7.3280233429144	0.00818466590170094	0.0312200828191472
TSS2_12702341	1.13066328953071	2.95944646405357	7.31612197597611	0.00818570226253225	0.0312201034781189
TSS1_5528877	1.45408753868189	1.95837632687476	7.31734161281417	0.00819651817189621	0.0312574184359064
TSS1_20401661	5.1889807759984	-0.0939084648776932	7.33180012438751	0.0082033816514844	0.0312771833593182
TSS2_12262069	3.54661669761341	0.252166080302626	7.32325336273991	0.00820467834032737	0.0312771833593182
TSS3_7474658	0.68810837028863	5.1622864286337	7.31122455259043	0.00820631360425919	0.0312771833593182
TSS5_26879538	-0.822828950470575	4.34402548427248	7.31116552247396	0.00820656236889738	0.0312771833593182
TSS4_15544880	-0.859157570087613	4.06221826732146	7.31109366432876	0.00820686520401355	0.0312771833593182
TSS5_1294006	5.23075581857387	0.156581259851171	7.33033099591244	0.00820954178708609	0.0312834470791906
TSS5_21931672	3.55526790742615	-0.19634888748306	7.32628164193098	0.00822654597016732	0.0313433451381618
TSS2_19186041	2.17053670042117	1.04083990465026	7.31390200075247	0.0082273305320889	0.0313433451381618
TSS1_30270634	-0.783899757873791	4.80207110711652	7.30523638552937	0.0082315890499316	0.0313556240501986
TSS1_7397205	2.57619450147155	0.792804893278552	7.31203749841303	0.00823519741834167	0.0313654236472948
TSS2_8935623	-0.709938112833999	5.64411049346994	7.30220296470978	0.00824442378716482	0.0313932624530464
TSS1_10638918	-0.629441878880829	7.16369801156337	7.30216607383863	0.00824458000492283	0.0313932624530464
TSS1_20852689	5.13953163748472	-0.0287575687692619	7.30533839272771	0.00824715231584465	0.0313991090747704
TSS4_10349664	-1.82555503291361	1.90268928131563	7.2990009176557	0.00825799465205126	0.031434076868829
TSS3_20837149	-0.814584391989402	5.02752227522458	7.29885987400548	0.00825859295658177	0.031434076868829
TSS4_8255506	-0.766859411990829	4.63757402730164	7.29865765722201	0.00825945083529613	0.031434076868829
TSS1_20706888	-0.865627168651738	3.80856975995829	7.29799642364848	0.00826225668280376	0.0314408041122576
TSS2_14573178	1.46822920452828	2.60134069235969	7.29379557439608	0.00828010561069482	0.0315032644213873
TSS5_3647911	0.923124445433105	4.68699236022735	7.29364383772661	0.00828075107467037	0.0315032644213873
TSS5_23074601	2.03133079623902	1.6070418156689	7.2925654502278	0.00828533987826184	0.03151612480782
TSS3_21346680	1.02864862495429	3.31127935711186	7.29613119356185	0.00828621291549262	0.03151612480782
TSS1_2103296	-0.848598522410796	3.90435077704103	7.28972734672289	0.00829742938816178	0.0315544855969291
TSS4_6702201	1.62919638433979	1.57675178699092	7.30512513129202	0.0082983826996646	0.0315544855969291
TSS4_14251303	-0.775038673010742	4.57081119599562	7.28637253608596	0.00831174366051633	0.0316013224446222
TSS3_23116928	2.97594278907825	0.659687379788308	7.29258022385035	0.00831776340912812	0.0316118863538806
TSS1_17855605	0.986584571847437	3.68957271090085	7.28476791061388	0.00831859936615482	0.0316118863538806
TSS3_2475477	2.22179855084734	0.938494899374737	7.30036992843459	0.0083186017300705	0.0316118863538806
TSS1_4144942	1.11335314672677	3.03308844598314	7.28850844617567	0.00831869769686207	0.0316118863538806
TSS4_10197021	-1.1544042438911	4.01558341418518	7.28285749175993	0.00832676925682193	0.0316385888838568
TSS5_15475761	1.81536874738329	2.04948080965389	7.28246175153821	0.00832846268303468	0.0316410532468121
TSS3_7821102	1.62293758343655	1.88417742791525	7.28847027456808	0.00833531403457582	0.0316631102495057
TSS3_21752473	0.934042365917299	3.6673399985607	7.27852444929796	0.00834533051809399	0.0316971835042569
TSS3_23375107	-0.747427128678681	5.04038848828211	7.27749073902842	0.00834976495081685	0.0317100491604699
TSS2_15382183	5.21001526497971	-0.423047976781582	7.29961306203055	0.00835752888392584	0.031735378171253
TSS2_6358349	5.07663524393924	0.555186307088376	7.29101467107413	0.00835853040629771	0.031735378171253
TSS4_935047	-1.60215275434936	2.037923297985	7.27254786695423	0.00837100299812457	0.031778749378489
TSS2_18874036	2.53531843675591	0.836710288861083	7.27970581706078	0.00837286992754011	0.0317818525966028
TSS4_18028510	-0.87644174274792	4.66028557300648	7.27053773099106	0.00837965606649528	0.0318036250985934
TSS4_15716424	2.0655724646428	1.06619255245353	7.28111838268915	0.00838368975464086	0.0318149469724046
TSS2_11919949	1.01650523854758	3.38869709292556	7.26913794896907	0.00838568724490794	0.0318185398869248
TSS1_8919072	1.93236203021756	3.53417245922354	7.26834496917751	0.00838910593101223	0.0318275237921377
TSS5_338952	1.91801563377757	3.29453161940095	7.26674711459519	0.00839599900268008	0.0318496853060454
TSS3_18011364	1.11512717747175	3.0047431122839	7.26500755266994	0.00840351011247411	0.0318741854629326
TSS2_773555	0.82459578166522	4.78794332490048	7.263217665446	0.00841124583603429	0.031899531327818
TSS2_12380963	2.13102970383523	1.05931843221395	7.26593047402028	0.00841569709474939	0.0319124161182439
TSS1_10322574	0.736715231215919	4.69754467110415	7.27233350038168	0.0084215235205863	0.0319305116782164
TSS2_4006296	-1.26677660612554	3.39391882620367	7.25859892472413	0.00843124193987462	0.0319633574943945
TSS5_23640916	-0.689282606404535	6.17935340712422	7.25779867830218	0.00843471151774836	0.0319725083104235
TSS1_18880307	-1.59596054146114	2.17056474064965	7.25716391063618	0.00843746469931952	0.0319789416132031
TSS5_26434046	1.20803749319593	3.22337092422025	7.2602501274876	0.00844028632199056	0.031985632672862
TSS3_4136535	-1.40118073756553	9.98844590234049	7.25452153673576	0.00844893556304222	0.0320144038608117
TSS2_17161009	-1.46354582733496	2.0532281047505	7.25616628163415	0.00845801089976812	0.0320447821941296
TSS5_26456497	2.81604249800454	0.449099329479106	7.26268678867747	0.00846327434466722	0.0320607126569374
TSS1_13454781	1.93328537380131	1.11587300429865	7.25379403750231	0.00846832467056393	0.0320721125440935
TSS3_22056875	-1.82055917606728	1.24810172020151	7.26150549320374	0.00846840180637887	0.0320721125440935
TSS3_10469529	-1.64676036020317	1.80977267742359	7.25285375425303	0.00847241635778384	0.0320833043094621
TSS1_25890283	-2.49484993875522	0.0908774938976193	7.2636322964998	0.00847655399392496	0.0320949593145823
TSS2_5507710	1.90883665327284	1.43277914449613	7.25366700067237	0.00848549227810431	0.0321247859304704
TSS1_26827131	2.04324732606445	1.86781817060888	7.24764757084876	0.0084951086819835	0.0321532039395303
TSS3_10095122	0.867481329743914	4.40924552990285	7.24391995461335	0.00849512217152139	0.0321532039395303
TSS5_801373	1.4792946991942	1.98634616268374	7.24981272863103	0.00850229654836045	0.0321763367125718
TSS5_22755114	2.52624346517322	0.678925107580425	7.24894674996662	0.00850607691270436	0.0321866209105868
TSS5_4956501	-1.26056866987892	2.27005630670381	7.2475206041339	0.00851230646929573	0.032206169016702
TSS4_4886982	0.844995988236552	3.91904687931935	7.25052944700157	0.00851619915804859	0.0322168718429963
TSS5_964985	0.815757049237883	4.2279318802541	7.23786534299158	0.00852161767384777	0.0322333434945206
TSS3_36847	-3.4005241611988	1.39899332482659	7.24260605265796	0.00853381026330769	0.0322754310233229
TSS2_11580747	0.673678755540256	5.68043149919141	7.23282375772743	0.00854374587780763	0.0323058528254513
TSS2_9971744	0.855904485486102	3.93231327612364	7.23276876925517	0.00854398755998547	0.0323058528254513
TSS3_3696348	1.85683903756562	1.53646444060329	7.23607795286413	0.00854576488784798	0.0323085390884769
TSS1_23128708	-0.685217210806994	5.30650943151241	7.23190467105866	0.00854778633181391	0.0323121474830009
TSS4_16896339	-1.32996840090541	2.735257213582	7.23105951167296	0.00855150354931204	0.0323211680927358
TSS5_26107597	2.35512483147104	0.848174662046851	7.25012579181941	0.00855328715557912	0.0323211680927358
TSS3_18673038	-2.04671703588369	1.88390051250289	7.23063426255693	0.00855337453670987	0.0323211680927358
TSS5_19186049	2.20376198727158	0.68296179575318	7.24487313308049	0.00855841341414349	0.0323271618012951
TSS4_6320831	1.60298405191974	1.66198865395623	7.24483438672751	0.00855858334356552	0.0323271618012951
TSS2_8775533	-0.892275115436303	5.01189779410279	7.22939800106582	0.00855881619764519	0.0323271618012951
TSS2_476594	2.56529622953152	0.443443889604743	7.24070269179457	0.00855923070114534	0.0323271618012951
TSS1_11815877	2.07206224199532	1.05434453327782	7.23820817236122	0.00857019034025451	0.0323602744554849
TSS1_6729093	0.767000498314	4.71191285485198	7.22672272015051	0.00857060437207604	0.0323602744554849
TSS4_14848760	-2.2217826996333	1.85083728366646	7.22658680936554	0.00857120369208613	0.0323602744554849
TSS1_5187636	0.956275212119665	3.46555323781809	7.22573319155791	0.00857496885430294	0.0323704539784163
TSS3_22773936	1.77467617059135	1.5190753777487	7.22896288602447	0.00857707383875356	0.0323741227033329
TSS1_9155098	-2.97205481385301	2.14073919927957	7.22502841387512	0.00857807880895364	0.0323741227033329
TSS3_2354808	-1.0211715937667	3.31192853720081	7.22396759606966	0.00858276207216434	0.0323877612250907
TSS5_2011265	1.99477563471659	1.71554493653007	7.22167296845512	0.00859290144815933	0.0324212166733097
TSS5_24864086	1.47089316571826	2.42686527503495	7.22147676819756	0.00859376898711017	0.0324212166733097
TSS1_7766793	2.02464782509004	1.14252826606285	7.23108787237268	0.00860155397229462	0.0324465444622568
TSS5_174916	5.1610665395032	-0.293560398012391	7.23835461384227	0.00860498779833017	0.0324554546639473
TSS1_890034	0.864562068070683	4.25493640883333	7.2170016373447	0.00861358151782231	0.0324838218062532
TSS3_9302015	1.91453960351778	1.24984883882131	7.22344151343291	0.00863536830440071	0.0325619298172291
TSS4_13866283	-0.850199197809222	3.88521023801268	7.21456195580125	0.00864081027053923	0.0325783936034287
TSS5_9077492	0.957911252242155	3.35047182768985	7.20972252524294	0.00864590986812414	0.0325935626212378
TSS4_7603140	-1.07709657307201	2.87672643940846	7.20921575479241	0.00864816527143298	0.0325980070842426
TSS3_22843018	2.7875578508115	0.297330576034063	7.2202671408089	0.00864944701669549	0.032598780834672
TSS5_15225143	-1.38259114951731	2.12458970391757	7.20969820925101	0.00866244802855491	0.0326437174774425
TSS5_22652826	-2.92719083019561	0.268079467206922	7.20890695268176	0.00866597350387175	0.0326529396065383
TSS2_8501160	-0.984372505808571	3.8510654703275	7.20461399264545	0.00866867373294429	0.0326590503427161
TSS3_738647	5.11764851972114	-0.296635652628316	7.22370532141634	0.00866978589183082	0.032659177281044
TSS4_15970438	0.815981694542153	4.7762242896413	7.20325422817902	0.00867474344255262	0.032669806448966
TSS4_16726592	-0.80183001373911	4.72014519104103	7.20324936238304	0.00867476517043014	0.032669806448966
TSS3_19841528	-0.635008987628662	5.999226244264	7.2027972231215	0.00867678441509404	0.0326733477297056
TSS2_16652060	1.0751240391391	2.9005855705354	7.21353187964306	0.00867939812964065	0.0326788755101815
TSS5_6488363	-1.39005060839407	2.940009101936	7.20198553838113	0.00868041061334413	0.0326788755101815
TSS5_17707044	1.91064692362427	1.08902041050739	7.21297225202481	0.00868189161320757	0.0326803882812635
TSS5_15103669	-0.809914822981836	4.48541959257239	7.200908735163	0.00868522366834707	0.0326888675551273
TSS4_6897304	-0.901982383892738	7.59717128528332	7.20062547970202	0.00868649021571302	0.0326895716667624
TSS5_25110008	-1.10676934771634	3.10244157535029	7.19892442144908	0.00869410037681041	0.0327141453418178
