logFC	logCPM	F	PValue	FDR
TSS1_7789541	-1.78799104237955	3.20973258533443	18.1930412809977	4.9553474879842e-05	0.00118626709864526
TSS5_3216467	-1.46950098174601	5.5861395461039	18.1790541636176	4.98564190034116e-05	0.00119257656925775
TSS5_25784404	1.12275297735175	5.80586120594205	18.1721358387383	5.00069639092432e-05	0.00119462475388489
TSS1_21938559	-1.7309142358976	3.92297353798898	18.1714945558127	5.00209420442507e-05	0.00119462475388489
TSS3_23244321	0.968436787565733	8.09368718283656	18.1664224995419	5.01316398309606e-05	0.0011963250189133
TSS2_7606914	1.77499164382121	4.08831541376909	18.1636683619007	5.01918543239981e-05	0.00119681883818396
TSS3_20038709	1.05535839846716	6.52514921538348	18.1580547634684	5.03148160867964e-05	0.0011988069044504
TSS4_13882777	-2.27421702995756	2.31669755334297	18.1449328725727	5.06034495809234e-05	0.00120473605633577
TSS5_24207739	-2.22555624413122	3.95660231814683	18.123852196932	5.10707119233122e-05	0.00121490523894239
TSS5_2204298	2.95342025329522	2.09882378297821	18.1372364005675	5.12367540612718e-05	0.00121789844838108
TSS4_8100244	1.09411493068137	5.67673678878311	18.0853629256257	5.19353063653398e-05	0.00123353480993066
TSS4_2113441	-2.03255165391858	3.59165597066747	18.078879822121	5.20824104987325e-05	0.00123605927675009
TSS5_15825436	1.39010013984328	4.48821178487745	18.0754915447749	5.21594620034402e-05	0.0012369185496086
TSS5_25609316	2.42099805727504	2.49774806644176	18.069163215614	5.23036857268205e-05	0.00123936816499633
TSS1_21743950	-2.32294604967905	3.1990783451804	18.0524775428063	5.26859217336206e-05	0.00124744938847477
TSS2_17255870	-4.10603658298433	2.08345412092665	18.0475931573588	5.27983552967993e-05	0.00124913483863513
TSS4_7303995	-2.83767834004896	2.78104266076473	18.0641571155307	5.28930518170379e-05	0.00125022291497017
TSS1_7421237	-1.06520522913797	5.91146942918905	18.0420212711064	5.29269153317623e-05	0.00125022291497017
TSS3_2321307	1.02868539541073	6.17144331605392	18.0333840619691	5.31268372254841e-05	0.00125396727334321
TSS2_13256223	-1.21544884529749	4.79083314274619	18.0294947902839	5.32171136447026e-05	0.00125498403293821
TSS3_20065670	1.07873253621368	5.43090403002048	18.0279593109474	5.32527980162336e-05	0.00125498403293821
TSS4_6408144	1.91529196058514	9.6748883849483	18.0183973254418	5.34755711656095e-05	0.00125925406034848
TSS5_2975545	1.10466096144574	5.97310657673742	18.009942789097	5.36733403284844e-05	0.00126292911046425
TSS1_5398997	0.957805349410627	10.6932839078702	18.0010663272114	5.38817876071281e-05	0.00126684951405797
TSS2_298090	2.94919050527765	4.94811056228132	17.9900372547191	5.41419436526754e-05	0.0012719786498324
TSS5_24680870	-1.15441625882276	4.66315854932718	17.9742110342489	5.45175113320143e-05	0.00127946528591644
TSS3_129184	-0.992443097693071	6.667540054769	17.9730522972341	5.45451138961834e-05	0.00127946528591644
TSS2_18224258	1.10014467381469	7.72846119785965	17.9609294343264	5.48347576369487e-05	0.00128526390520102
TSS5_641974	1.1099208283822	5.63347532280128	17.9486921118399	5.51287382912108e-05	0.0012901786573893
TSS1_3325837	1.39602995013307	4.60154882889534	17.9486542764796	5.51296497263068e-05	0.0012901786573893
TSS1_18061538	1.18406320260459	5.07876996912457	17.9444092370696	5.52320089564144e-05	0.00129157600558077
TSS3_5096163	-1.17946233469859	4.68801842098539	17.935501948603	5.54474223598851e-05	0.00129561287910833
TSS4_16732811	-3.10334448975326	2.34944292772251	17.9164155060307	5.59119179423295e-05	0.00130545922208756
TSS5_16134972	-1.84520886617107	3.82667911330121	17.9038399638936	5.6220143712678e-05	0.00131164453933053
TSS1_29957198	-1.36612229275601	4.32770558846697	17.8942119926891	5.64573037542902e-05	0.00131563386405958
TSS4_17268905	-1.87037523970348	2.62542830617993	17.8933727579312	5.64780247425106e-05	0.00131563386405958
TSS5_21972465	1.30922813878703	5.83054480113783	17.8880851337583	5.6608757709106e-05	0.00131766564927353
TSS1_9253680	-1.53741773796277	4.04395564928537	17.8860989495182	5.66579450427121e-05	0.00131779765724151
TSS4_2567329	-1.46517173557092	3.88286826654243	17.8826857644388	5.6742574226789e-05	0.00131875316600909
TSS4_6479159	1.00672103073707	7.86887470366909	17.8699759203832	5.70588555110944e-05	0.00132508690294668
TSS1_25203037	1.12849595073239	5.35039684617629	17.8572825322762	5.73765345703264e-05	0.00133144336888367
TSS5_26022222	-1.0735552719697	6.12446390229825	17.850534517777	5.75461569382581e-05	0.00133392350314552
TSS5_15899655	-1.01086169392368	7.06291244757323	17.8495276873641	5.7571509381871e-05	0.00133392350314552
TSS3_16789980	1.26900252905822	5.46896610380119	17.8365839204598	5.78984628137906e-05	0.00134047335580277
TSS5_1500722	1.02375742474779	6.33110517320841	17.8179216216739	5.83732239003638e-05	0.00135043265040085
TSS4_1035701	1.19850280312347	4.99708971822822	17.7990146635113	5.88582871978347e-05	0.0013594628031647
TSS5_23451209	-1.70835766994616	3.8370408878674	17.7985212228087	5.88710018411019e-05	0.0013594628031647
TSS1_8097560	-1.20979740479357	4.83879738208759	17.7974647709255	5.88982332580023e-05	0.0013594628031647
TSS5_2455601	-7.12328943946147	3.00827394559055	17.8129841164844	5.90172455878609e-05	0.00136087077413446
TSS2_19344322	-1.50158816012927	5.05136886884887	17.7916205330237	5.90491099697085e-05	0.00136087077413446
TSS2_6366939	-1.7079959002801	4.36781211814356	17.782975956174	5.92730092945768e-05	0.00136499204598302
TSS5_15761656	-1.47487964164091	4.12614000263518	17.7800703593315	5.9348461494023e-05	0.00136569107858929
TSS2_16664530	1.69264991643657	3.4796474819923	17.775312054931	5.94722377004597e-05	0.00136750020826349
TSS3_7913085	1.03553593753173	6.02028155124764	17.7431911665955	6.03147531284714e-05	0.00138513734089577
TSS3_18634621	1.3824811211888	4.19624727980622	17.7425856903657	6.03307516640201e-05	0.00138513734089577
TSS5_26960274	0.960295162398797	8.9886467012345	17.7357450494556	6.05118054138624e-05	0.00138824166920303
TSS4_17549398	-1.12539536784628	5.61531108845022	17.7298805864471	6.06674665494411e-05	0.00139075918964173
TSS3_7970774	1.03713496914742	7.81600356145957	17.7226000152245	6.08612879865782e-05	0.00139414703789527
TSS3_18918062	-2.47274484462597	5.27276195583976	17.7135385707044	6.11034080331855e-05	0.00139863530269762
TSS4_17999203	1.07343277242117	6.97873587307059	17.7086834913133	6.12335416195787e-05	0.0014005553934031
TSS4_9157203	-1.72402477562132	5.52835755959379	17.6978331560326	6.15253995525631e-05	0.00140616881105681
TSS1_22034509	0.993379468153548	7.51485690108486	17.6877256579846	6.17985616511093e-05	0.00141134678920101
TSS1_11844813	-3.03351253044593	2.04563329783912	17.6823819666715	6.19434816359432e-05	0.00141359039516297
TSS2_11988676	1.01503674998324	5.91479858633627	17.6723626423675	6.22161454878941e-05	0.00141874362485685
TSS3_23201265	-1.50789621809918	4.33597554707497	17.6610157350182	6.25264269458344e-05	0.00142474626576426
TSS1_17706461	2.6642992061191	2.80613916041933	17.6214810894723	6.36199743374212e-05	0.00144857419763919
TSS5_4651270	2.15494254885438	3.92690036642118	17.5908591605857	6.44804796845895e-05	0.00146706413695599
TSS5_24589560	1.32364967959257	6.1008076363232	17.6061818032785	6.46042302379678e-05	0.00146877620442671
TSS5_20878438	6.88153830006583	3.87154520606576	17.5896322027156	6.50741865083347e-05	0.00147835078021898
TSS2_8595771	-1.71743108599378	3.50669071539867	17.5645508937395	6.52293113125574e-05	0.00147974242405218
TSS1_23135	1.15259129510124	5.40539498301504	17.564416077049	6.52331716180583e-05	0.00147974242405218
TSS1_9795774	1.18812574933595	5.69075684111439	17.5584494001415	6.54042550862514e-05	0.00148251276704862
TSS5_21477129	2.67438170574304	3.20586562346994	17.5458241465061	6.57677819525584e-05	0.00148882078685703
TSS4_14975518	1.54467333371507	3.78120982561267	17.5453707929125	6.57808741807188e-05	0.00148882078685703
TSS3_17727990	-1.27499591042505	4.85418977787557	17.5323935186895	6.61567772769607e-05	0.00149621037063346
TSS4_18115103	1.02164262194463	6.50170729217356	17.5088947717871	6.68430729850169e-05	0.0015106035665711
TSS3_18883012	-3.8064861745599	3.00100461522342	17.4860916920145	6.75160438136732e-05	0.00152467438837395
TSS2_9215709	-1.4452685218348	4.60650130414487	17.4843691631103	6.75671614353588e-05	0.00152469176583232
TSS1_19484366	-1.32694817033706	4.24351010083437	17.4710006996006	6.79652367804847e-05	0.00153253258780597
TSS5_5509343	1.26518549980425	4.65079289458616	17.4635111829749	6.81893056547142e-05	0.00153544112763561
TSS1_6153953	0.980295407495896	7.32432221185139	17.4633000995077	6.81956317627018e-05	0.00153544112763561
TSS1_8563436	-1.02203135925552	5.95179298128573	17.4505133690445	6.85799727525649e-05	0.00154294748504155
TSS5_21357068	0.962547046743545	9.17244107883086	17.4349391335155	6.90511071909291e-05	0.00155239397109347
TSS4_17658581	1.39540610814274	4.27867989306126	17.4141809218491	6.96842353843577e-05	0.00156546565292619
TSS1_4148066	1.72882553499888	5.64882612945871	17.386272839668	7.05448459704196e-05	0.00158362458897125
TSS4_15275310	-1.22822734442677	5.76201431213382	17.3796898226515	7.07494352939887e-05	0.00158704085111693
TSS5_15103669	-1.34024588371094	4.48541959257239	17.3775882435958	7.08148771751759e-05	0.00158733303145511
TSS2_12329995	-1.87664531035203	3.48507027974581	17.3739145423417	7.09294233674146e-05	0.00158812934229113
TSS2_13523788	3.26595120393207	3.23328170487596	17.3730858463354	7.09552884496217e-05	0.00158812934229113
TSS2_12543023	2.03572192055704	5.72381078587954	17.356821919199	7.14648803857433e-05	0.0015983537464708
TSS3_22693952	-3.6015416360207	3.20465173161913	17.3404346799846	7.19821391882776e-05	0.00160873440667056
TSS1_11528495	0.91765862484336	9.49310411408019	17.3211246119045	7.25965954867579e-05	0.00162127042855862
TSS1_20201908	-1.34192776006366	4.6541370413694	17.3149675612859	7.2793646849047e-05	0.00162317142113771
TSS1_5911685	-2.2839434763755	2.77428781905352	17.3136657331073	7.28353811134077e-05	0.00162317142113771
TSS2_8158235	-1.79484487004312	3.03244995030889	17.3134431986039	7.2842517627915e-05	0.00162317142113771
TSS1_5160081	1.33420263328493	4.9174903966726	17.3097991564855	7.29594815645557e-05	0.00162458233839665
TSS5_23281242	-2.30403717607154	3.80488558704737	17.2985101344316	7.33230549044988e-05	0.00163082485455548
TSS5_25398153	1.12869843484092	5.21043798017993	17.2977520395847	7.33475366345662e-05	0.00163082485455548
TSS5_5972419	1.75244348482344	4.2786793854365	17.2911310592387	7.35617102074147e-05	0.00163366234182735
TSS1_22339817	-1.11213863855304	5.0874513317552	17.290472514385	7.35830477248789e-05	0.00163366234182735
TSS3_10330680	-1.17056837024482	5.13358368628145	17.2793339577643	7.39449129801575e-05	0.00164049362621107
TSS3_16573722	-1.21218983542566	5.42309083756039	17.2704330744987	7.42353953718533e-05	0.00164573241438202
TSS4_18274030	-3.67364611225957	1.52318804251307	17.2651497384978	7.44083724328579e-05	0.00164836045529205
TSS5_1769585	1.8298803593993	3.89289411851946	17.2575308045463	7.46585466320334e-05	0.00165269354360955
TSS1_24183174	0.938015072257554	8.38763388531985	17.2553800516961	7.47293247080397e-05	0.00165305196503548
TSS5_58241	-2.03840528225564	3.04957224581946	17.2502091275927	7.48997743476833e-05	0.00165561304129262
TSS1_15652491	1.12545423271605	9.2412660793489	17.2403639020457	7.52254083835286e-05	0.00166159813426579
TSS2_17992045	-1.06242867584625	6.71397797012191	17.2336168495345	7.54494089026533e-05	0.00166516438952386
TSS5_18462162	-1.52228992255814	4.49758609769553	17.2310383757497	7.55351944789975e-05	0.00166516438952386
TSS1_9935249	1.14537944156742	5.28370406621401	17.2305389019743	7.55518235051276e-05	0.00166516438952386
TSS2_16118594	-1.64321328924084	3.08735301336475	17.2259508746016	7.5704749169102e-05	0.0016673213957003
TSS1_1292111	-1.17890635089202	6.7172098426828	17.2137628215993	7.61125410960031e-05	0.00167508436192606
TSS4_16277430	1.57718811918601	5.21626674131627	17.2112762737922	7.6196013613762e-05	0.00167570361675058
TSS5_23144979	2.03688654538589	4.28459528810499	17.2263685732981	7.63239506697109e-05	0.0016772991278163
TSS2_6894618	2.4009272515481	1.9784982820223	17.2151438135605	7.67018004136687e-05	0.00168317626184347
TSS4_14775069	-4.97361924944445	0.89348219629776	17.1962469883936	7.67025473481485e-05	0.00168317626184347
TSS3_21199160	0.96948429220616	7.36437435304315	17.166062776378	7.77303261690941e-05	0.00170449490758775
TSS1_27541905	0.950672476881352	7.93030772786285	17.1503469079551	7.82710452012768e-05	0.00171511003026792
TSS5_2330102	3.12778118298813	2.54148848812696	17.1368827576015	7.87373647191289e-05	0.00172408070555993
TSS4_921462	0.938212472568908	7.92220929872125	17.1261856395379	7.91098844616853e-05	0.00173098600516851
TSS1_5287063	1.20000529763312	5.9330918836304	17.1175155817017	7.94131414810577e-05	0.00173636690503312
TSS1_3794318	-1.07417330810167	5.65023827928652	17.1129320824672	7.95739431836296e-05	0.00173862750463915
TSS1_26480273	3.58715338742557	1.84326630243013	17.1261946207023	7.97648260810274e-05	0.00174154162091691
TSS1_12745643	1.39832233348966	4.14068778711248	17.1053980923901	7.98389833698061e-05	0.00174190485114398
TSS4_15466621	1.24765636585013	5.36465857253623	17.0989753452699	8.00656469360484e-05	0.00174559250263812
TSS5_2892081	-2.94125547268621	1.72002329342416	17.1010816817845	8.06521592979728e-05	0.00175711463310828
TSS1_19619750	1.04651182187076	7.76703516379516	17.07755482404	8.08263838896582e-05	0.00175964441648492
TSS1_6304008	-2.24865644409847	2.24775178971821	17.0925723656781	8.09551205968829e-05	0.00176118097488176
TSS5_4574439	1.17431021827348	5.18194468321808	17.0698392049511	8.11022151933178e-05	0.00176311441686952
TSS1_1029107	0.989104142102559	6.9394065581421	17.0576845554551	8.1538703902186e-05	0.00177133182946191
TSS1_7534799	7.60081492042583	-0.0492722749482178	17.1483412441261	8.17888428229694e-05	0.00177549213419927
TSS2_1040115	1.0525848332895	6.42775799469485	17.0440313620558	8.20318864693439e-05	0.00177949256300225
TSS1_7091284	-1.21744031368502	5.04466500685376	17.0368963380028	8.2290837047501e-05	0.00178383208182496
TSS4_16941756	1.02787963268371	6.27407669763412	17.0331778053731	8.24261260587967e-05	0.00178548667770997
TSS4_6715739	1.18777849094893	6.03743668381818	17.0229375764389	8.27998721791329e-05	0.00179041288845575
TSS3_20958588	2.56749685621812	3.19370138596987	17.022132727251	8.28293211286993e-05	0.00179041288845575
TSS4_14514481	-3.30654339124812	2.74530806260948	17.0192670741971	8.2934261051375e-05	0.00179041288845575
TSS1_17940100	1.64897076216251	5.77134802074272	17.0189993624165	8.29440716034379e-05	0.00179041288845575
TSS1_1645761	2.94693104477928	2.98181053980415	17.0188606392464	8.29491557145402e-05	0.00179041288845575
TSS1_26501621	0.95515836735065	6.48148831678081	17.0137371342009	8.31371531929322e-05	0.00179319259981593
TSS1_25579375	-0.9978756892381	12.265631817022	17.0119322764691	8.32034833057622e-05	0.0017933459679348
TSS1_20079002	0.97000667415029	6.68504334945741	17.0069976313919	8.33851135509789e-05	0.00179598249905
TSS4_17104513	-1.66853695387223	3.9414103338971	16.9959594286819	8.3792874622397e-05	0.00180348231854303
TSS5_3528940	3.01162004221941	1.12046266750659	17.0240116777944	8.41374339619762e-05	0.00180961215388532
TSS3_2595575	0.92028350268094	8.32247568294373	16.9704761474797	8.47420927935844e-05	0.00182132348904763
TSS1_268346	1.13718612950813	6.90360965315947	16.9619876323227	8.50607258397947e-05	0.00182687514936631
TSS3_16006683	1.30873652458699	5.56911117438404	16.9515473254024	8.54543119268586e-05	0.00183402758900146
TSS3_4714644	1.11039250112616	5.01084021734853	16.9457813895486	8.56724818296428e-05	0.00183740776717215
TSS2_16183964	3.4287501809678	4.9547510743668	16.942186821474	8.58087816285243e-05	0.0018390285449799
TSS5_19328930	1.03904492183774	6.59433346770016	16.9369472685007	8.60078555892574e-05	0.00184199143621604
TSS5_1063293	2.03164140129036	4.88748328154243	16.9331462849054	8.61525688228658e-05	0.00184378674322463
TSS5_5363123	2.08212398588014	7.40953415503433	16.9302741765921	8.62620833033939e-05	0.00184422773038293
TSS1_19671922	-1.21465574080646	5.27473044473636	16.9294123254192	8.62949738781694e-05	0.00184422773038293
TSS1_6129878	7.55028492472882	0.0540908712391173	16.9614866922339	8.64861985290416e-05	0.00184701096618827
TSS2_18976876	0.987355828819379	6.37974599803475	16.912319720517	8.69499425018533e-05	0.00185560613726823
TSS2_1896029	1.06083941422451	6.96958391060998	16.9077001833431	8.7127832987383e-05	0.00185809307489924
TSS1_4182703	1.35820561771191	4.15160713071415	16.8888117843753	8.78590921600804e-05	0.00187236937922851
TSS3_22731902	1.80125164773445	3.6215197663453	16.8843342056343	8.80333631430448e-05	0.00187439824842616
TSS5_6133906	1.20505128270951	5.12105972032693	16.8831865761984	8.80780869633269e-05	0.00187439824842616
TSS5_147490	4.59039288121735	2.2196343058756	16.8943736360918	8.83525423333137e-05	0.00187891856705038
TSS1_20906134	-1.77439667895076	4.4739426009544	16.8734750389317	8.84574874227608e-05	0.00187983023973576
TSS5_18444660	1.54673956247792	4.44185311438245	16.8624983700191	8.88883349637566e-05	0.00188725884308842
TSS4_9939693	1.22528568355976	4.53213364655321	16.8613968451344	8.89316900269846e-05	0.00188725884308842
TSS3_22216674	1.47038016680507	3.42508090202945	16.8417238878764	8.97096704583317e-05	0.00190243553955858
TSS1_2067340	0.934452966710716	7.0727022959617	16.8322493160807	9.0086840349066e-05	0.00190909712126716
TSS5_18959169	-1.41862661066788	4.52052698360653	16.830351917685	9.01625688267838e-05	0.00190936578446258
TSS3_11138590	-7.38488852096602	0.915862781920356	16.8373290077936	9.06078495658913e-05	0.00191745458309147
TSS1_4189355	-1.09175653023232	5.2902851942405	16.812791276147	9.08665563862934e-05	0.00192158654123333
TSS5_25335483	2.37523410311252	5.46297327237632	16.8268068151076	9.10302743331744e-05	0.00192284230977449
TSS5_7525609	-1.60442224706456	3.33619267714608	16.8081656793034	9.10529297697261e-05	0.00192284230977449
TSS3_729454	-1.11628602934101	7.88352600155462	16.7799992079008	9.21963157289802e-05	0.00194563137924788
TSS1_27982603	1.67368074471554	3.99904947274148	16.7781471581577	9.22720125739992e-05	0.00194587281112703
TSS5_22515263	-6.89096477671494	2.55464227779405	16.7880746845365	9.2602734660471e-05	0.0019514882489374
TSS3_6212433	1.56237729401975	5.71855499689523	16.7622688796566	9.29236149695683e-05	0.00195688861761018
TSS1_2586680	1.44925358177446	4.09570354237876	16.7115515128744	9.5036771285668e-05	0.00199999898877268
TSS1_28727011	1.17387341205539	6.81768425515235	16.7010173398059	9.54818394076479e-05	0.00200681492964796
TSS5_3776899	6.6134906069656	4.63201011981474	16.7186099539699	9.54931913490312e-05	0.00200681492964796
TSS5_648450	1.79485692835534	5.00850865445877	16.6897373654443	9.59607927593311e-05	0.00201524319495896
TSS5_1221545	-1.36093493062246	4.96662606650877	16.6855625226106	9.613868401259e-05	0.00201757988077149
TSS5_23097888	-1.15805338856966	4.58469021635128	16.678570141599	9.64373908366215e-05	0.0020224470268043
TSS1_1011314	-1.5272162527777	3.99350205388924	16.6728876715709	9.66808420606314e-05	0.00202614943953087
TSS1_6765671	-1.03304790837826	7.10211063049192	16.6543150050797	9.7480955980147e-05	0.00204150469567551
TSS4_12808292	-1.55249949073151	3.92835943393718	16.6506936639742	9.7637755061411e-05	0.00204337535350706
TSS3_9947852	-1.20294991333847	4.82582183433689	16.6450443462748	9.78828804443122e-05	0.00204709065503806
TSS3_5047451	0.983606854294363	6.59773381247414	16.6417381943463	9.80266285011436e-05	0.00204868211932376
TSS5_21700241	0.922395226852078	10.2257572847729	16.6116798967251	9.93435259368586e-05	0.00207477241099716
TSS1_5460350	-1.08165772933186	5.69112295151553	16.6079454580921	9.95084019730594e-05	0.00207678355406627
TSS2_8736737	1.92296939374318	8.24985270129392	16.6033581232941	9.97113184359257e-05	0.00207863917494506
TSS5_2132351	1.14102461915247	4.73042466442418	16.6028325374963	9.97345943663169e-05	0.00207863917494506
TSS4_10149185	6.71066451568691	3.86443054091012	16.6083949251693	0.000100270961555441	0.00208838069379877
TSS2_9527826	-0.977529083853311	6.81553872919761	16.5888927125241	0.000100353971311049	0.00208867306749999
TSS3_1313083	-1.59384785241672	3.87130542740644	16.5772931999065	0.000100872375519908	0.00209802070595424
TSS5_5935137	1.04629051170891	7.70645477354803	16.5614743200967	0.000101583790404114	0.00211136714125448
TSS2_14480009	1.38192318837806	4.60963452883633	16.5506338723954	0.000102074288280698	0.00212010677092207
TSS1_20668738	3.30172924597815	5.98836654725798	16.5591903667484	0.000102482638137353	0.00212712935621211
TSS3_22009546	-2.39742146243477	2.05888812098964	16.5745583082055	0.000102600716170598	0.00212812156698233
TSS5_18833265	-0.937361238407821	12.908292674687	16.5356583247672	0.000102755893744758	0.00212988140333504
TSS1_5465393	6.51237801300887	5.05098967599778	16.5494733039037	0.000102925302708254	0.00213193361280032
TSS4_5729510	-2.15925391327886	3.25966562963185	16.5280274701987	0.000103105005906026	0.00213419609969392
TSS5_3480436	1.32883628018738	3.95478851619422	16.5224171995117	0.000103362453545386	0.00213806364802932
TSS1_23892181	-1.85015471384894	3.63290597752292	16.5148439276909	0.000103711028792401	0.00214286973085863
TSS3_9671349	1.64260371904045	3.82445688102188	16.514295426418	0.000103736321548022	0.00214286973085863
TSS1_25576129	2.55924764193797	3.45197027498818	16.5035523060639	0.000104232993534605	0.00215166171997849
TSS4_1392241	2.65984679206732	3.33790393053317	16.4819143567351	0.000105240782851655	0.00217098544080154
TSS3_7130436	1.66895966279017	4.5578336400754	16.4743015661445	0.000105597725926047	0.00217583573393537
TSS1_2701220	-1.14743007482719	5.73774354736448	16.4738357738242	0.000105619606012779	0.00217583573393537
TSS1_28533853	0.980824520593752	7.02656166894815	16.467347053482	0.000105924891570234	0.00218064139457607
TSS1_4405540	4.38610629373355	2.5965781328218	16.45530845251	0.000106493695836484	0.00219086181454908
TSS4_227700	1.55766814128108	5.480090793962	16.4359943929571	0.000107412820002582	0.00220827048753442
TSS2_16215264	1.79053307449215	3.06544806997524	16.4266742526239	0.000107859262475228	0.00221594439995748
TSS1_30188364	-1.66346195699399	4.08599630874913	16.4107499749045	0.000108626466376899	0.00223019341104517
TSS1_10819283	-1.27245572566747	4.54844031722328	16.404335032782	0.000108937109768443	0.0022350558910012
TSS5_1722900	1.10431369233556	6.42624601021991	16.3963221406376	0.000109326416732488	0.00224152462959372
TSS3_2971870	1.51702341760976	4.16895243381581	16.3902065681184	0.000109624504179444	0.00224611560220981
TSS1_977761	2.19974893259184	4.14365494764808	16.3876339214489	0.000109750150539201	0.00224716957997202
TSS3_23345896	6.5019550307333	6.41682769767115	16.413182119394	0.000110205710966475	0.00225497266567417
TSS5_10862464	2.81004527306351	3.03902825278361	16.3935545443913	0.00011030332005078	0.00225544594267236
TSS1_20056527	-0.983935808276556	6.13163337681783	16.3575000930186	0.00011123293477921	0.00227291967875764
TSS3_23090949	6.50877389502008	5.47123707668934	16.360705874283	0.00011192583827443	0.00228553618372527
TSS5_26199855	-1.3118942295919	4.75877999192936	16.3712043108467	0.000112277360202912	0.00229116933896548
TSS3_16908995	1.65937866524272	3.96046326221876	16.3278778153053	0.000112710621323403	0.00229846178150613
TSS2_18979167	-1.81381754973523	3.27325590696691	16.3400296698122	0.00011295967618869	0.00230199049395835
TSS3_1595426	1.00382140489622	6.68828278623289	16.3206642330697	0.00011307351100652	0.00230276068178241
TSS3_21728705	-1.26639283304137	4.4650049656149	16.3177453425726	0.000113220691075014	0.00230420845955958
TSS5_2886890	-1.84177389654304	4.12151509305717	16.3150371118791	0.000113357425077881	0.00230544184260139
TSS1_27914706	-1.10809415867138	5.54605066297017	16.3113295291592	0.000113544889947439	0.00230770463240153
TSS4_18083257	-3.0836887579166	2.89700387652627	16.3233847507316	0.000113799074284549	0.00231131949467404
TSS4_14950044	1.25635147768642	7.0384308785768	16.2941145010738	0.000114419509397722	0.00232236327284934
TSS1_10432655	-1.86601072661857	3.31651109425572	16.2859115410902	0.000114838698411688	0.00232779827990457
TSS4_12587417	1.30546337834255	4.69248027224924	16.2847753496392	0.000114896884585731	0.00232779827990457
TSS2_16235231	1.37288334658039	4.51559723011768	16.2843653479704	0.000114917888863631	0.00232779827990457
TSS5_25400412	2.43861545463802	3.37758006054892	16.2780444402701	0.000115242207197815	0.00233280732658517
TSS1_13208753	1.22009894575025	7.84067387044762	16.2685741269446	0.000115729879431038	0.00234111418758192
TSS2_11818532	0.941746164783291	8.1356880649509	16.2656165816498	0.000115882611986339	0.00234263894444746
TSS2_17138078	1.27750870624015	5.93074052603631	16.2639061984443	0.000115971033552405	0.00234286244767677
TSS1_3015453	1.93154872588116	5.93542987606969	16.2567945111681	0.000116339430222543	0.00234873797695285
TSS1_17944220	1.8019248304928	3.94339277639702	16.2358646326277	0.000117430625906691	0.00236918830401888
TSS5_22472675	1.02419289934741	5.60951695457938	16.2307508479945	0.000117698832655151	0.00237301847489744
TSS1_1441440	1.51368184184248	4.314569402531	16.219190028174	0.000118307495371626	0.00238367447153033
TSS4_1470080	-6.89102775664655	2.42343077598706	16.2346239772336	0.000118384783713028	0.00238367447153033
TSS4_18018404	1.12177761710766	4.98117614019863	16.2093905445067	0.000118825959048812	0.00239096778596356
TSS5_23627082	1.0784426180112	5.9379973004346	16.2058950487554	0.000119011460690525	0.00239311026832082
TSS5_7365836	-1.30872950430131	3.89603217286551	16.2022536212468	0.000119205023326716	0.00239524331645861
TSS5_3524680	1.3048536921784	4.35215011690237	16.2009249625971	0.00011927572965755	0.00239524331645861
TSS1_25276211	1.04518755440657	6.35640970082618	16.1953473232823	0.000119573021766617	0.00239962214589693
TSS5_26414504	1.1526830907197	5.75310322408949	16.182627441398	0.000120253852842413	0.00241168703683893
TSS5_8707750	3.03735735517556	2.95659372262245	16.1753115983284	0.000120647236654548	0.00241797502819965
TSS3_7999455	-1.68342032394398	2.90042639945713	16.1691362922629	0.000120980321483316	0.00242304700759209
TSS1_17811895	-1.34231447977086	4.93513213656018	16.1567968122244	0.000121648725058492	0.00243482375475632
TSS3_5116162	1.70440391211244	5.49215056278987	16.1528655951887	0.000121862467138031	0.00243749081396366
TSS5_4533070	1.08697912580171	6.93535513829733	16.1471491031376	0.000122173964457638	0.00244210836017865
TSS5_23355507	1.1209628144778	5.0876227328747	16.1353252916923	0.000122820855453537	0.00245232160503095
TSS2_11201334	-1.68211478945466	3.61556320120586	16.1348510735735	0.000122846873652939	0.00245232160503095
TSS3_7638671	1.53487289591208	3.36145960570145	16.1293304887051	0.00012315018033703	0.00245675685846263
TSS5_4121458	1.02227623192301	5.79801600382059	16.1250133222221	0.00012338790624106	0.00245987884443583
TSS3_23264676	-0.955433464655594	6.60198316212724	16.1222067176973	0.000123542705615117	0.00246134457509381
TSS4_15390763	-4.38368595371601	0.522955139834852	16.1342414958734	0.000123800513598936	0.00246485927239748
TSS2_15592557	-0.956287808266254	6.26423698507851	16.1122336915479	0.000124094388657472	0.00246908697221698
TSS5_25103209	3.00638263893257	4.38660955776531	16.1106333442453	0.000124183151394505	0.00246923071154287
TSS5_9288984	1.01453542871202	6.22844297547416	16.1039049089124	0.000124557056443405	0.00247435087910504
TSS3_19666484	-0.922662575313131	8.92991497500575	16.1030603448878	0.000124604071282079	0.00247435087910504
TSS4_6224414	-6.89105714823305	2.93694034961467	16.1087301590746	0.000125217040950727	0.002484893611475
TSS5_8773789	1.04596946649006	5.587657990886	16.0767021612878	0.000126080573067453	0.00250008300274305
TSS2_13659975	-2.0990883794587	2.55483451203621	16.07551370381	0.000126147568873341	0.00250008300274305
TSS1_9528857	1.24847632583523	5.41243444750118	16.0631706691805	0.000126845538719322	0.00251212070533234
