logFC	logCPM	F	PValue	FDR
TSS3_4744088	4.32648131264005	5.16478807159512	143.12182171248	3.08316781754813e-20	4.32257273235231e-18
TSS3_8575055	-2.8264711600657	8.08476006750614	143.018559468817	3.14531791073891e-20	4.38938535902795e-18
TSS1_23700952	5.52623881080711	4.74383393602537	142.923352200097	3.20375491264789e-20	4.45042706512458e-18
TSS5_20454200	-3.76246579818529	4.58838334308522	142.75720670559	3.30840588298995e-20	4.57481531299473e-18
TSS5_23683630	3.35461356723422	5.87466212049844	142.520101195075	3.46384013930205e-20	4.76797595174927e-18
TSS5_20070743	-3.6463398586157	5.07791806957411	141.990936626034	3.83823604102754e-20	5.2594254312415e-18
TSS1_28041466	-4.90826195829683	3.95358093022842	141.449738434087	4.26408624998433e-20	5.81663621208448e-18
TSS4_12800936	-2.87512399662558	7.40498698138672	141.328170204409	4.36621488947178e-20	5.92924150214681e-18
TSS2_18018688	3.22699675272921	7.31663675044417	141.123150126318	4.54415223823326e-20	6.14332867100079e-18
TSS4_14225203	-4.1184240411431	4.83349951195855	141.961472817322	4.5922379804439e-20	6.18074412274589e-18
TSS3_23182057	3.24382008698224	7.09421846200248	140.808309070971	4.83196254085118e-20	6.47461600108833e-18
TSS1_26894790	-3.28434438186293	5.96056867537671	140.760230933448	4.87752588429857e-20	6.50687737243232e-18
TSS1_27117313	-8.75154627881746	2.73697189693548	143.924935071672	5.41790946750664e-20	7.19607685984664e-18
TSS5_7867864	-3.07448294998307	6.68748576255606	139.750184304691	5.94333588043384e-20	7.85947774965843e-18
TSS1_6941174	2.9220077152232	6.71360301007366	139.554135394039	6.17638388447596e-20	8.09986885262299e-18
TSS3_2825088	3.24472668922293	6.53627391662842	139.552296018273	6.17861409026817e-20	8.09986885262299e-18
TSS1_18138174	-2.78716431465157	9.99305840778938	139.486219618932	6.25927889848322e-20	8.17024753805032e-18
TSS1_30151042	-2.88832388237584	8.69125572417894	139.384336673614	6.38577171956252e-20	8.29958476324084e-18
TSS5_23569133	-2.76440994939791	8.73257126416996	139.331257583503	6.45270470241194e-20	8.35073745739918e-18
TSS2_15775341	3.0672883598836	6.31328235994868	139.138601633008	6.70173152386871e-20	8.63610790371558e-18
TSS1_7835811	-3.10785245784486	6.64785360156916	138.626190454397	7.41301977766601e-20	9.51222364097711e-18
TSS1_25880329	-3.95426933827054	7.55833267793827	140.34555920851	7.46913484338265e-20	9.54378947097708e-18
TSS1_2671825	3.4530019322116	5.97417060163279	137.680935236211	8.93451551443652e-20	1.13682324925916e-17
TSS2_13446048	-3.23025212848652	5.78178229239624	137.592464595874	9.09236232661006e-20	1.15206698048842e-17
TSS4_15954771	-3.57717560523958	5.05086021789836	136.769185840209	1.07052638575623e-19	1.350781272494e-17
TSS5_5268428	3.00337103356633	6.53977640010892	136.443488055478	1.14215885956782e-19	1.4351865869001e-17
TSS1_27473826	-2.90815525999572	6.14061424487081	136.032757281978	1.23953331745253e-19	1.54915398823492e-17
TSS4_7553062	10.4916794904762	4.0871212467415	138.610811136913	1.24308826450842e-19	1.54915398823492e-17
TSS4_9939693	-4.01035625641562	4.53213364655321	135.718228293639	1.31981169831879e-19	1.63802695328639e-17
TSS1_28823679	10.4562286233884	4.23443936967515	137.307677896153	1.34734557900279e-19	1.66537412934455e-17
TSS4_18413034	-8.64649151659261	2.65547187456924	139.049556471329	1.36258269293127e-19	1.67736145081454e-17
TSS3_22555865	-3.48338170069053	5.48979770061203	135.180376115811	1.46962334851376e-19	1.80180582441466e-17
TSS1_16563741	5.14164732346356	4.45118518421995	134.357520753777	1.73325516496258e-19	2.11645831292588e-17
TSS3_5402653	4.06963620075642	7.19464467516987	134.336816445109	1.7404795704643e-19	2.11674469206307e-17
TSS3_18634621	-4.86600440666128	4.19624727980622	134.132558652139	1.81342360577984e-19	2.19663628215324e-17
TSS5_17917270	5.88301076788872	4.42357146732919	134.001787972709	1.86175845025256e-19	2.2462004441832e-17
TSS1_3664389	2.90195883584773	9.08561095866683	133.92293111494	1.89153990565559e-19	2.27307551440351e-17
TSS2_13864597	3.61092122254709	9.245772220551	133.566158484208	2.03249110947789e-19	2.43280348886636e-17
TSS1_7610398	-3.37929495608108	7.00791128833774	132.655486495746	2.44304241626494e-19	2.91270289337604e-17
TSS5_4658401	4.26796120102548	4.57258199552491	132.430572679395	2.55691361983903e-19	3.03651039802296e-17
